t_center_s,R_art,R_vein,rho_hat,Sa_est,Sv_est,Sa_pct,Sv_pct
1.48,1.1741083975781426,2.3408364270957933,3.7256093406320225,0.9794900073454332,0.8629673935168855,97.94900073454332,86.29673935168854
2.48,1.1692603751737034,2.1547803252162505,3.716930472963903,0.9797127691960927,0.880270565491399,97.97127691960927,88.0270565491399
3.48,1.1638127529793771,2.2518620651648344,3.7256093406320225,0.9805733367337802,0.8714380143764962,98.05733367337803,87.14380143764961
4.48,1.149547181323077,2.233255626766239,3.7256093406320225,0.9820760694822658,0.8732176738323056,98.20760694822658,87.32176738323056
5.48,1.1967016174319114,2.2982241284397182,3.8130452536642565,0.98,0.8720438955663251,98.0,87.2043895566325
6.48,1.2046122593154658,2.425359291689545,3.8130452536642565,0.9791870207641049,0.8602293035816445,97.9187020764105,86.02293035816444
7.48,1.1995979814780273,2.2804045127010073,3.8130452536642565,0.9797022733692312,0.8737100440182689,97.97022733692312,87.3710044018269
8.48,1.1677823159551999,2.561877848241677,3.757172813095151,0.9811883705484659,0.8442072878054513,98.11883705484658,84.42072878054513
9.48,1.1555778938421377,2.450310271932663,3.757172813095151,0.982463734568888,0.8545696676136397,98.2463734568888,85.45696676136397
10.48,1.1791663836356003,2.3543702140818428,3.757172813095151,0.98,0.8635598046539176,98.0,86.35598046539175
11.48,1.197101113415438,1.9757239235787278,3.8042747147378617,0.9796752445549076,0.9021553994031988,97.96752445549076,90.21553994031987
12.48,1.1939490358545277,2.1911631671633707,3.8042747147378617,0.98,0.8816160385623956,98.0,88.16160385623955
13.48,1.2010465747972174,2.472863455747432,3.8042747147378617,0.9792688760973342,0.8553224856972019,97.92688760973341,85.5322485697202
14.48,1.151045485224324,2.4148943409192287,3.667571314564551,0.9799999999999998,0.8523711832333835,97.99999999999997,85.23711832333835
15.48,1.1424691504718478,2.2499547262991357,3.667571314564551,0.980917038980457,0.8682222425536712,98.09170389804571,86.82222425536712
16.48,1.1501233719764834,2.3831043838623533,3.667571314564551,0.9800985636162652,0.8554084764282384,98.00985636162652,85.54084764282383
17.48,1.178760060988482,2.3196561354188208,3.7222112294485608,0.9788877568558723,0.8647767240917309,97.88877568558722,86.4776724091731
18.48,1.1794841151444153,2.4423591375698885,3.7558781489796504,0.979924432025153,0.8552333185673477,97.9924432025153,85.52333185673477
19.48,1.168193898151026,2.439744849994479,3.7581851996449633,0.9811782509358918,0.8556174901622301,98.11782509358919,85.561749016223
20.48,1.182136841373618,2.8877132388902416,3.7666375699018353,0.98,0.8151511042491129,98.0,81.51511042491128
21.48,1.2045594343746429,2.4774330410153182,3.8095371785951855,0.9790784960803234,0.8552166771139228,97.90784960803234,85.52166771139228
22.48,1.2401774142749236,2.5079088583351665,3.8095371785951855,0.9754220799383629,0.852413639995141,97.5422079938363,85.24136399951409
23.48,1.1956006288965155,2.413617038915362,3.8095371785951855,0.98,0.8611095686654024,98.0,86.11095686654025
24.48,1.1613285984829829,2.345950494033575,3.7003363544313514,0.98,0.8609646806887934,98.0,86.09646806887935
25.48,1.1606309077792214,2.19381482844598,3.698113305521121,0.98,0.8754339599769568,98.0,87.54339599769568
26.48,1.1535676825581505,2.2112941872853433,3.698113305521121,0.9807489553379161,0.8737462136420517,98.0748955337916,87.37462136420517
27.48,1.1570516025064708,2.286430199255406,3.698113305521121,0.9803794741714437,0.8665206334632651,98.03794741714437,86.65206334632651
28.48,1.1814960936280565,2.754315735805031,3.7119877187965713,0.9782576869665057,0.8235176838747967,97.82576869665057,82.35176838747968
29.48,1.1649853100228598,2.74167836578027,3.757193738812784,0.9814812117817542,0.8277139433139605,98.14812117817542,82.77139433139605
30.48,1.1865869769237762,2.515613291452981,3.7645959580961685,0.9794700100562215,0.8489528295780764,97.94700100562214,84.89528295780764
31.48,1.1791729510478577,2.3431167810335483,3.757193738812784,0.9799999999999999,0.8646203916575973,97.99999999999999,86.46203916575973
32.48,1.1819176122309023,2.374791713641585,3.757193738812784,0.9797136720220951,0.8616412471884288,97.9713672022095,86.16412471884288
33.48,1.1678615003548767,2.4398874494333183,3.7261661419816394,0.9801655625735867,0.8536480064768246,98.01655625735867,85.36480064768246
34.48,1.1694351239719336,2.354155616528646,3.7211521117700403,0.9798342380961176,0.8614378844417712,97.98342380961176,86.14378844417712
35.48,1.1550760772114057,2.3527564264921863,3.6804139726022163,0.9800000000000001,0.8591037410335475,98.00000000000001,85.91037410335474
36.48,1.1322040261640687,2.373722349290991,3.6804139726022163,0.9824387017792455,0.8570998930769946,98.24387017792455,85.70998930769946
37.48,1.124508381394018,2.4934931051924623,3.6804139726022163,0.9832603966610814,0.8457225381572226,98.32603966610814,84.57225381572226
38.48,1.1569182019537452,2.5017906387649846,3.607536854014569,0.9773175994161747,0.8401766464861773,97.73175994161747,84.01766464861772
39.48,1.1573405971099,2.6362166064736687,3.630017880861565,0.9780490761572848,0.8289075650998529,97.80490761572848,82.89075650998528
40.48,1.1187506914764784,2.588048105588212,3.659009976813383,0.9831763781552477,0.8354056409751353,98.31763781552478,83.54056409751352
41.48,1.1392595629855835,2.619360021294798,3.630017880861565,0.9800000000000001,0.8304989396337158,98.00000000000001,83.04989396337157
42.48,1.1483585601939015,2.6887038359898296,3.5983318567066243,0.9779272461382861,0.8217463411797319,97.79272461382861,82.17463411797318
43.48,1.1293150924027167,2.384647634960615,3.6220439785444283,0.9808057018327959,0.8523972153477691,98.08057018327959,85.23972153477692
44.48,1.0961530905627999,2.4370819515730973,3.6220439785444283,0.9844028388115756,0.8473431806291425,98.44028388115757,84.73431806291426
45.48,1.1367570010789312,2.2017842951751625,3.6220439785444283,0.9800000000000001,0.8702079462807734,98.00000000000001,87.02079462807734
46.48,1.1380351950722176,2.2699067066696332,3.6261166826073024,0.98,0.8637878955713679,98.0,86.3787895571368
47.48,1.1391731308428426,2.2627413255034705,3.629742482494218,0.9800000000000001,0.8647073953531821,98.00000000000001,86.4707395353182
48.48,1.1623647525431746,2.480004666540278,3.645109203016107,0.978026244447754,0.8447277576867274,97.8026244447754,84.47277576867273
49.48,1.1688333443820726,2.389022924883991,3.6572047284559477,0.9777468332538874,0.854194992751474,97.77468332538875,85.4194992751474
50.48,1.1439958848569727,2.405332241446622,3.6572047284559477,0.9804069661077854,0.8526330219834556,98.04069661077854,85.26330219834556
51.48,1.14779199371344,2.008840217128593,3.645109203016107,0.9795918273889017,0.8905888050080221,97.95918273889018,89.0588805008022
52.48,1.126806453712511,2.0604497231034595,3.6416279240471865,0.9817340571555783,0.8852764966372807,98.17340571555782,88.52764966372807
53.48,1.1403117341320808,1.9493095442141504,3.6333704092928403,0.9799999999999999,0.8958920321518221,97.99999999999999,89.58920321518221
54.48,1.142903306118539,2.2691119104153095,3.5903385919599997,0.9782438242358075,0.8616625233189655,97.82438242358074,86.16625233189656
55.48,1.101075682013152,2.0875301557158483,3.5814043143617313,0.982512199746715,0.8791369795576681,98.2512199746715,87.9136979557668
56.48,1.124002483724964,2.285719150180633,3.57665868092987,0.9798367728602315,0.8591736591835617,97.98367728602315,85.91736591835617
57.48,1.1193533336701704,2.146261753317827,3.57665868092987,0.980346365188845,0.8729891429184635,98.0346365188845,87.29891429184636
58.48,1.1225130948439404,2.264182318282517,3.579639211662563,0.9801024424436545,0.8614818806827419,98.01024424436545,86.1481880682742
59.48,1.1234485167210322,2.2887877675035737,3.579639211662563,0.98,0.8590591837180298,98.0,85.90591837180298
60.48,1.128453830221568,2.4416657995723363,3.5955876206964517,0.98,0.8451768516470068,98.0,84.51768516470068
61.48,1.135599902019742,2.38370280267793,3.618357118752989,0.9800000000000001,0.8522538535029586,98.00000000000001,85.22538535029585
62.48,1.1471694637075331,2.5477884537434456,3.621718084064479,0.9788624703952292,0.8367270170971127,97.88624703952293,83.67270170971128
63.48,1.165113683083166,2.4821013478157603,3.63909883513736,0.9775246368588005,0.844137257008004,97.75246368588006,84.4137257008004
64.48,1.1366547210310107,2.49978989410976,3.655221163756352,0.9811282082636597,0.8435016160085337,98.11282082636596,84.35016160085337
65.48,1.1421095665776535,2.532607761306702,3.63909883513736,0.98,0.8393279375212849,98.0,83.93279375212849
66.48,1.1763503171114613,2.0996624216397977,3.63909883513736,0.9763174421245877,0.8812570226581108,97.63174421245877,88.12570226581109
67.48,1.1341183447328416,2.1042723216309143,3.63909883513736,0.980861139440112,0.8808020444715117,98.0861139440112,88.08020444715116
68.48,1.1485195519339073,2.1695036739834066,3.6136364390960405,0.9784388180559012,0.8728852961679285,97.84388180559012,87.28852961679286
69.48,1.11708787545303,2.1105930055166,3.6136364390960405,0.9818489353948617,0.8787128518969852,98.18489353948617,87.87128518969853
70.48,1.1176811484716782,1.9397123645598273,3.6395975070747153,0.982650974695232,0.8971867453015792,98.2650974695232,89.71867453015791
71.48,1.1422660718049198,2.089737827645537,3.601446438384154,0.9786974591395483,0.8800806360442017,97.86974591395483,88.00806360442017
72.48,1.1529820585687818,2.2539326351415117,3.6395975070747153,0.9788464020092941,0.8661621929982434,97.88464020092941,86.61621929982434
73.48,1.1302925853730772,2.1844179530480154,3.6737418099427592,0.9824236126168231,0.8749417871225645,98.2423612616823,87.49417871225646
74.48,1.1665703028552334,1.984820061182745,3.6737418099427592,0.9785509783507329,0.8945204635187298,97.8550978350733,89.45204635187298
75.48,1.1583752333215305,2.0009064221670743,3.601446438384154,0.9769473308380121,0.8889675542890074,97.69473308380121,88.89675542890075
76.48,1.1261271067593488,2.1161031499732808,3.5881739916639748,0.9799999999999999,0.8766788415914409,97.99999999999999,87.6678841591441
77.48,1.092897872411685,2.2309437501632017,3.5881739916639748,0.9836359817206991,0.8652878852988519,98.36359817206991,86.52878852988519
78.48,1.1074127865715009,1.9740067230452913,3.5881739916639748,0.9820463371446396,0.8909378066060311,98.20463371446397,89.0937806606031
79.48,1.1546378697297555,1.981619190601997,3.5958622140217793,0.977158417956918,0.8905969387171734,97.7158417956918,89.05969387171734
80.48,1.174385704683497,2.0752654996812736,3.6128627396117907,0.9756128720295895,0.8821780959954238,97.56128720295895,88.21780959954239
81.48,1.1285400097066502,1.995156404744936,3.6790177139745963,0.9827841208422582,0.8937809592510075,98.27841208422582,89.37809592510075
82.48,1.1338755237426321,2.1938301323324425,3.687993402075174,0.9825090218883816,0.8748509298173281,98.25090218883817,87.48509298173282
83.48,1.1574548361576267,2.1767768509410343,3.6128627396117907,0.9774444063498839,0.8721219885841704,97.7444406349884,87.21219885841704
84.48,1.1634230127483405,2.4927358946913447,3.6128627396117907,0.9767984539013739,0.8413983079444046,97.67984539013739,84.13983079444046
85.48,1.1090378691626697,2.4433490990678983,3.5344841358263195,0.980026506982505,0.8409385978658431,98.0026506982505,84.09385978658432
86.48,1.1021841895918099,2.59330419726142,3.533722626881337,0.9807605479403989,0.82629230106082,98.07605479403989,82.62923010608199
87.48,1.109276864224497,2.605191325671679,3.5198323542378693,0.9794879897997616,0.8241513712895386,97.94879897997616,82.41513712895386
88.48,1.1046784895505253,2.686204324131345,3.5198323542378693,0.9800000000000001,0.8163326960931419,98.00000000000001,81.63326960931418
89.48,1.1011822022477646,2.354913733923846,3.5344841358263195,0.9808981187606687,0.8496371925854792,98.08981187606688,84.96371925854793
90.48,1.1273019819336252,2.5664237652867365,3.5919174914150127,0.9799999999999998,0.8329309897840179,97.99999999999997,83.29309897840179
91.48,1.1435593750564435,2.572980700497656,3.6084430400177205,0.9787979251258383,0.8334312476372506,97.87979251258383,83.34312476372506
92.48,1.132488427261754,2.370605305533793,3.6084430400177205,0.98,0.8528907259915187,98.0,85.28907259915187
93.48,1.1325943456845031,2.414682812963536,3.6084430400177205,0.9799884935352567,0.8486227054866704,97.99884935352567,84.86227054866704
94.48,1.1051289531552146,2.4345503773942787,3.521267664497995,0.98,0.8409053924491494,98.0,84.09053924491494
95.48,1.0880416148371066,2.39709528385326,3.521267664497995,0.9819038172522785,0.8445947391176137,98.19038172522785,84.45947391176138
96.48,1.093370144606718,2.5977330467240507,3.521267664497995,0.981309792978828,0.8249766798774785,98.1309792978828,82.49766798774785
97.48,1.1481878566089556,2.716674671470018,3.6584660647095797,0.9800000000000001,0.8233246923475035,98.00000000000001,82.33246923475035
98.48,1.180124567099703,2.4141513260547933,3.6584660647095797,0.9765830291801956,0.8518689309649787,97.65830291801956,85.18689309649787
99.48,1.1528813767020663,2.5029519886366525,3.6584660647095797,0.9794971972806306,0.8434121627058142,97.94971972806306,84.34121627058143
100.48,1.1291139268505397,2.4457857911189382,3.6581306376826657,0.9820344723614034,0.8488273713064493,98.20344723614033,84.88273713064493
101.48,1.1104057396482288,2.9213448472924166,3.5989187526296726,0.9820816025255981,0.8000193125004675,98.20816025255981,80.00193125004675
102.48,1.1480825848277585,3.343013867902508,3.5989187526296726,0.9779776182177333,0.7616646338235644,97.79776182177334,76.16646338235644
103.48,1.1294992862041673,2.9004499874299,3.5989187526296726,0.9800000000000001,0.8019564665010699,98.00000000000001,80.195646650107
104.48,1.1316858727520898,2.550848219111872,3.6058858640105145,0.98,0.83536979101028,98.0,83.536979101028
105.48,1.1123362555354301,2.3256819638189845,3.6058858640105145,0.9821054654746108,0.8570972308734293,98.21054654746108,85.70972308734292
106.48,1.1434044447336265,1.9643133283027403,3.64322469987656,0.9800000000000001,0.8949216096014837,98.00000000000001,89.49216096014837
107.48,1.2009451527174824,2.1770962067833715,3.8265664120246226,0.98,0.8841457173455177,98.0,88.41457173455177
108.48,1.2063813343080974,2.0336167694522373,3.8265664120246226,0.9794432342270449,0.8977335445845903,97.9443234227045,89.77335445845902
109.48,1.2089042656987694,2.133959841979123,3.8265664120246226,0.9791849303716863,0.8882133875213922,97.91849303716863,88.82133875213923
110.48,1.178408937680666,2.105443972531606,3.7547593662832646,0.98,0.8871039817089946,98.0,88.71039817089947
111.48,1.1102004694380585,2.0398033674327563,3.7547593662832646,0.9871431253454293,0.8934354064756569,98.71431253454293,89.34354064756569
112.48,1.131801871501168,2.2478903828560233,3.7157146911858483,0.9836299247833449,0.8712455268537275,98.36299247833449,87.12455268537275
113.48,1.186624239416337,2.6593748566188635,3.705974647991889,0.9775141629131825,0.8318688687225839,97.75141629131825,83.1868868722584
114.48,1.1661549981827593,2.506231553576606,3.705974647991889,0.9796767012333671,0.8461523495029162,97.96767012333672,84.61523495029162
115.48,1.1630981434462815,2.386794079759603,3.705974647991889,0.98,0.8574236825703068,98.0,85.74236825703068
116.48,1.152922628394494,2.2476787167949244,3.673552447832195,0.9799999999999999,0.8687969551220286,97.99999999999999,86.87969551220286
117.48,1.1416340315971953,2.602220593385045,3.64869133083675,0.9803745961875807,0.8333802544014931,98.03745961875808,83.33802544014931
118.48,1.1208918960531153,2.7035522173254956,3.6375836400596775,0.9822374480987248,0.8231014179207876,98.22374480987249,82.31014179207877
119.48,1.145120114408849,2.571747604783304,3.5714930621452416,0.9773437749346281,0.8310158556370191,97.73437749346282,83.1015855637019
120.48,1.1130226084917816,2.67229766517977,3.557252768598372,0.980374743532006,0.8203808016105855,98.03747435320061,82.03808016105855
121.48,1.116422664458272,2.475212005914867,3.5464191847907056,0.9796242336970203,0.8386355517075452,97.96242336970204,83.86355517075452
122.48,1.1098825000840422,2.4929607006495913,3.5364138707795014,0.9799999999999999,0.836221737520365,97.99999999999999,83.6221737520365
123.48,1.1003005240800632,2.728666759518679,3.5171265003288887,0.9803933680817544,0.8120561100110858,98.03933680817543,81.20561100110858
124.48,1.0923101624369551,2.5630885844040647,3.5171265003288887,0.9812845902386748,0.8280455711112612,98.12845902386748,82.80455711112612
125.48,1.1038292733639878,2.6675882324991447,3.5171265003288887,0.98,0.8179266780172824,98.0,81.79266780172824
126.48,1.1090353053618234,2.515721371604206,3.5337144578536477,0.9799999999999999,0.8338180943878521,97.99999999999999,83.38180943878521
127.48,1.1143857194523112,2.4798455856092447,3.550762459423708,0.9799999999999998,0.8384796473022127,97.99999999999997,83.84796473022126
128.48,1.1326383419405663,2.3584886960045566,3.5652037238502827,0.9784923901953686,0.8512922897665922,97.84923901953687,85.12922897665922
129.48,1.1325558558675608,2.3815163369397245,3.6086578874964803,0.9800000000000001,0.8518463997052265,98.00000000000001,85.18463997052265
130.48,1.118918024564724,1.9793708706339523,3.6089207125186795,0.9814912802389961,0.891545429376077,98.1491280238996,89.1545429376077
131.48,1.1732495189931103,1.9405670683224912,3.6565721412878656,0.9772527897906972,0.8980034769819869,97.72527897906971,89.80034769819869
132.48,1.147593459985973,1.863044762009704,3.6686288424565854,0.9804043961516362,0.906377288719801,98.04043961516362,90.6377288719801
133.48,1.1676209988958226,1.8712744273390323,3.6686288424565854,0.9782656153248316,0.9055533343939061,97.82656153248315,90.55533343939061
134.48,1.1513773840754222,1.791919498206356,3.6686288424565854,0.9799999999999999,0.9135237168890791,97.99999999999999,91.35237168890791
135.48,1.1430443209260979,1.763141072703433,3.6686288424565854,0.9808907597862424,0.9164282599981317,98.08907597862424,91.64282599981317
136.48,1.1637363323889727,1.9141188280565806,3.642077238926373,0.9777750111048237,0.8998831369229738,97.77750111048236,89.98831369229738
137.48,1.1150744321398247,2.252291059564755,3.606503185545181,0.9818280690491786,0.864311352900818,98.18280690491787,86.4311352900818
138.48,1.1207149099761642,2.049971644169505,3.570929132163989,0.9799999999999999,0.8822996046463835,97.99999999999999,88.22996046463835
